"business_id","name","city","state","postal_code","latitude","longitude","average_stars","review_count","categories","WiFi","BikeParking","BusinessParking","BusinessAcceptsCreditCards","RestaurantsReservations","Caters","OutdoorSeating","RestaurantsGoodForGroups","price","Ambience","HasTV","Alcohol","GoodForMeal","RestaurantsTakeOut","NoiseLevel","RestaurantsAttire","RestaurantsDelivery","GoodForKids"
"JafzmqQsbZAr-JE99rOGtw","1369 Coffee House","Cambridge","MA","02139",42.3737842,-71.1003713,3.5,314,"Food, Restaurants, Coffee & Tea","u'paid'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",1,NA,NA,"'none'",NA,"True",NA,"'casual'","True","False"
"opXTP5mHjCpccgO7ZDHDnA","Wok N' Roll","Cambridge","MA","02140",42.3887348,-71.1194987,3.5,150,"Chinese, Restaurants","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"False","True",2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"raUmaP8y6blFtcvwKryzGw","Mainely Burgers","Cambridge","MA","02139",42.3660608688,-71.1051398147,3.5,119,"Burgers, Restaurants","'no'","True","None","True","True","True","True","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"uZSHeZypXPt9TgkqwHqGrQ","Kimchi Kitchen","Cambridge","MA","02141",42.3726009163,-71.0909089074,4,198,"Restaurants, Korean","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","True","True"
"xzbO73WYZVtIPpra7MCqWA","Tupelo","Cambridge","MA","02139",42.373562,-71.097237,4,680,"Food, Restaurants, Southern, Cajun/Creole, Desserts","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","False","True",2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","u'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","False","False"
"elN8M6elGg-hodmKtZN7xQ","Capone Foods Cambridge","Cambridge","MA","02140",42.3951142809,-71.1272781026,4.5,21,"Cheese Shops, Specialty Food, Restaurants, Food, Italian",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","False",2,NA,"False",NA,NA,"True",NA,"u'casual'","False","False"
"q8w8prtrDBgFrTzAl2hW4Q","Boston Burger Company","Cambridge","MA","02138",42.3708466,-71.1135184,3.5,353,"Restaurants, Burgers","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",2,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","'full_bar'","{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","'average'","u'casual'","True","True"
"2AORsy2N2kbFX91EXm10Qg","Gran Gusto","Cambridge","MA","02140",42.388679,-71.132293,4,371,"Restaurants, Pizza, Italian","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","True","True","True","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","False","'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"qnRO5swUiQ2dNHuHRbAIzg","B-Side Lounge","Cambridge","MA","02139",42.3687681,-71.0950937,4,136,"Bars, Nightlife, Lounges, Restaurants, American (New)",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"False","True",2,NA,NA,"'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True",NA,"'casual'","False","False"
"lGPhS5y8shbttVFsc2giaw","Lucky Garden Restaurant","Cambridge","MA","02138",42.3834946,-71.1337513,2.5,9,"Chinese, Restaurants, Thai",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True",NA,NA,"False","True",1,NA,NA,"u'none'",NA,"True",NA,"'casual'","True","True"
"M487o17d25K9Jnrf-bKFQQ","Cambridge, 1.","Cambridge","MA","02138",42.3745368,-71.1200405,4,447,"Restaurants, Pizza, Italian","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}","True","'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","False","False"
"4y49CSzDlkZB7nkyViZuzg","Pinocchios Pizza & Subs","Cambridge","MA","02138",42.3719854829,-71.1202467492,4,718,"Restaurants, Burgers, Pizza, Salad","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","False","True","None","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","False","'none'","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"DgxdmF0mZef3SZSdMpJdEw","Darwin's","Cambridge","MA","02138",42.373943,-71.1250659,3.5,487,"Beverage Store, Grocery, Specialty Food, Breakfast & Brunch, Restaurants, Delis, Sandwiches, Food, Beer, Wine & Spirits, Coffee & Tea","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","False",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","u'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"v6CBzW0R6MqOChmcVULvCg","Cafe Zing","Cambridge","MA","02140",42.3896267832,-71.1190003275,4,110,"Coffee & Tea, Food, Restaurants",NA,"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True",NA,"False","True",NA,2,NA,NA,NA,NA,"True","u'average'",NA,NA,NA
"7iQmWscFDkUiDWdK14iR3g","Zing! Pizza","Cambridge","MA","02238",42.3894213,-71.1196583,4,175,"Restaurants, Pizza",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True","False",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'",NA,"True","u'average'","u'casual'","True","True"
"kTtAWxP2kQroJdxJ_P1lhg","Così","Cambridge","MA","02142",42.3621025,-71.0854739,3,115,"Food, Sandwiches, Caterers, Event Planning & Services, Restaurants, Soup","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True","True",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","u'none'",NA,"True","u'average'","u'casual'","True","True"
"qytlbr87dHjrWr5t-pRMIA","Compliments Food","Cambridge","MA","02138",42.3878543,-71.1403824,4,28,"Street Vendors, Caterers, Restaurants, Sandwiches, Food Trucks, Event Planning & Services, Food","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True","True",1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","False","True"
"yS1RR_uXSzJb3AfYMSnt4g","Ginger Exchange","Cambridge","MA","02139",42.3736907,-71.0989229,3,378,"Gluten-Free, Sushi Bars, Asian Fusion, Japanese, Restaurants","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","True","False"
"5Gff_qqkRB8c4vexsaxFUA","Changsho","Cambridge","MA","02138",42.3835163,-71.1199245,3.5,292,"Restaurants, Chinese","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","False","'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"o_OXgvYNSgwaYiyZBeXWsw","West Side Lounge","Cambridge","MA","02138",42.3824567,-71.1199968,4,295,"Restaurants, Bars, American (Traditional), Nightlife, Lounges","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","False","True","True",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","'full_bar'",NA,"True","u'average'","'casual'","False","False"
"v9tdrPt8wmFXq27yPaUXAQ","Akai Ryu Shabu & Sushi Restaurant","Cambridge","MA","02140",42.3884914902,-71.1185810774,3.5,133,"Food, Japanese, Sushi Bars, Restaurants, Hot Pot","'no'","True","{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","True","True","False","True",2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}","True","u'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'quiet'","'casual'","False","True"
"9-zcdAehWLYVGF3PJTqhIw","Crazy Dough's Pizza","Cambridge","MA","02138",42.3719031,-71.1211873,3,116,"Pizza, Vegetarian, Restaurants, Salad","u'no'","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'loud'","'casual'","True","True"
"HEjcsCGFeiWlD0QK20OGsA","Kennedy's On The Square","Cambridge","MA","02138",42.3730900884,-71.1189691722,3.5,34,"Nightlife, Gastropubs, Bars, American (Traditional), Restaurants",NA,"True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","False","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","False","False"
"P5lR-AdqxUC944GJ0Sfd_Q","Al's Harvard Square Cafe","Cambridge","MA","02138",42.3730926,-71.1182891,4,92,"Sandwiches, Restaurants, Cafes","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True","True",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","u'none'",NA,"True","u'average'","u'casual'","True","True"
"n4w8EfGk828qQehX9JSehQ","Life Alive","Cambridge","MA","02139",42.3665930143,-71.1054959486,4.5,1465,"Juice Bars & Smoothies, Restaurants, Gluten-Free, Food, Vegan, Vegetarian, Live/Raw Food","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","None","True",2,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","None","u'average'","u'casual'","True","True"
"VKjSBt5rIgPQpYUzR8v7mw","Base Crave","Cambridge","MA","02138",42.3810906,-71.1380513,5,25,"American (Traditional), Restaurants, Specialty Food, Food, Asian Fusion, Himalayan/Nepalese, Noodles, Modern European, Desserts","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","True",NA,2,NA,"False","u'beer_and_wine'",NA,"True",NA,NA,"True","True"
"pBYnV_sXSiuoCQfE9FlkSw","Angelo's Pizza","Cambridge","MA","02138",42.3729555,-71.1107563,4.5,55,"Pizza, Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"YFkrZhuA1phCiJB1EJV39w","Middle East Restaurant and Nightclub","Cambridge","MA","02139",42.363599,-71.101532,3.5,544,"Arts & Entertainment, Middle Eastern, Restaurants, Food, Bars, Nightlife, Music Venues","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",2,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': None}","True","'full_bar'","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'loud'","'casual'","True","False"
"zNxOVDKl3WYNFZDjtXAc6w","Greek Corner Restaurant II","Cambridge","MA","02138",42.3724838,-71.1214233,4,23,"Mediterranean, Greek, Restaurants",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False",NA,"False","False",1,NA,NA,"'none'",NA,"True",NA,"'casual'","False","True"
"f7rqA0KFOoo3QO3_UiOzYw","Mae Asian Eatery","Cambridge","MA","02139",42.3633825,-71.0968697,4.5,178,"Vietnamese, Chinese, Thai, Restaurants","u'no'","True","{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}","True","False","True","True","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'",NA,"True","True"
"8ju300tn3uzUvIPIvmkRWA","Club Passim","Cambridge","MA","02138",42.3738387,-71.1200116,4.5,111,"Breakfast & Brunch, American (New), Local Services, Restaurants, Music Venues, Festivals, Arts & Entertainment, American (Traditional), Community Service/Non-Profit, Nightlife, Education",NA,"True","{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}","True","True","False","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","False","u'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","False","False"
"AjUWObAduLvVOQU_HHI9iA","Cantab Lounge","Cambridge","MA","02139",42.3660624,-71.1053713,3.5,221,"American (Traditional), Arts & Entertainment, Bars, Music Venues, Lounges, Dive Bars, Nightlife, Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False","False","False","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","'full_bar'",NA,"False","u'loud'","u'casual'","False","False"
"l_ZaLH38m6nK9vBcaAIk7w","Casbah","Cambridge","MA","02138",42.3879811,-71.1405894,3,11,"African, Middle Eastern, Mediterranean, Restaurants",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","True",NA,"True","True",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'full_bar'",NA,"True","u'quiet'","u'casual'","False","True"
"eS1ubk87XB_WkmHFOMxgUg","Qdoba","Cambridge","MA","02140",42.3886839,-71.1188431,2.5,40,"Restaurants, Mexican",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","False",NA,"True","True",1,NA,NA,"'beer_and_wine'",NA,"True",NA,"'casual'","False","True"
"UNWc7b0bte0LoCU2xsRGyA","Simon's Coffee Shop","Cambridge","MA","02138",42.3844759,-71.1198097,4,312,"Restaurants, Food, Coffee & Tea","'paid'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True",NA,"False","True",NA,1,NA,NA,NA,NA,"True",NA,NA,NA,NA
"UtS03G9OuSNuEtm-lHcf7w","The Cellar Food & Drink","Cambridge","MA","02138",42.3694971,-71.1108259,4,254,"Nightlife, Bars, American (New), Restaurants","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False",NA,"False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","'full_bar'","{'dessert': False, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","False","False"
"tQlYAaCazd3M13MWjGbWdA","Barismo","Cambridge","MA","02139",42.370484,-71.1044197,3,259,"Coffee & Tea, Breakfast & Brunch, Restaurants, Food","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",2,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}","True","'average'","'casual'","True","True"
"sYwiUHojCnVM7dZAhFWrmw","Curio Coffee and Wine","Cambridge","MA","02141",42.3716201,-71.0834998,4.5,211,"Restaurants, Food, Coffee & Tea, Waffles, Wine Bars, Breakfast & Brunch, Nightlife, Bars","u'free'","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","None","False",1,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}","True","'average'","u'casual'","None","False"
"K48RyUD_dYWfknfS9h0Fwg","Tatte Bakery & Cafe","Cambridge","MA","02138",42.3726954546,-71.1168174364,3.5,394,"Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Bakeries","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","None","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}","True","u'none'","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","True","u'loud'","'casual'","True","True"
"6oEQuGugT6KDnkodlbGtbA","Aram's No 1 Pizza & Subs","Cambridge","MA","02139",42.3732879,-71.0981328,3,18,"Pizza, Restaurants",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"False","True",1,NA,NA,"u'none'",NA,"True",NA,"'casual'","True","True"
"n5Soz6FwB37rN6t7-abr6A","Skampa","Cambridge","MA","02141",42.3712546,-71.0833666,4,184,"Pizza, Sandwiches, Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"HuQ8YB5eOppEJf3muw_1aQ","Bagelsaurus","Cambridge","MA","02140",42.3860836095,-71.1195602328,4,636,"Restaurants, Sandwiches, Food, Coffee & Tea, Bagels, Breakfast & Brunch","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","None","False",2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}","True","u'average'","u'casual'","True","True"
"KhFwuT_v61xNJv4OBseCUw","Capital One Café","Cambridge","MA","02138",42.3728979,-71.1196759,4,42,"Banks & Credit Unions, Restaurants, Internet Cafes, Coffee & Tea, Food, Financial Services, Cafes","'free'","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","'average'","'casual'","False","True"
"mY-HJv_cGJkHsryqAU_47w","Mary's Deli On the Charles","Cambridge","MA","02139",42.361759,-71.115718,5,7,"Food, Restaurants, Delis","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",1,NA,"True","u'none'",NA,"True","u'quiet'","'casual'","False","True"
"xwFj4SGAGuomA05aIwW8WA","Upper Crust Pizzeria","Cambridge","MA","02140",42.3858577,-71.1196111,3,45,"Restaurants, Pizza",NA,"True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","True",NA,"{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'quiet'","u'casual'","True","True"
"kYD1PIXBsyZQXG_AEJB7ew","Rebecca's Cafe","Cambridge","MA","02142",42.3621731727,-71.0853926416,3.5,36,"Restaurants, Event Planning & Services, Sandwiches, Caterers, Cafes","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","False",1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","u'none'",NA,"True","u'average'","u'casual'","True","True"
"_JCVHifaphLx8MxSCjrjmQ","Hi-Rise At the Blacksmith House","Cambridge","MA","02138",42.374568,-71.1221429,3,89,"Coffee & Tea, Bakeries, Sandwiches, Food, Restaurants","'no'",NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False","False","True","False",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'",NA,"True","u'average'","'casual'","False","True"
"bB5C_iNeAggSFuCvCzZnzg","Kendall Square / Cambridge Center Food Court","Cambridge","MA","02139",42.36322919,-71.0864675045,2,22,"Fast Food, Restaurants",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","None","True","True",1,NA,"False","u'none'",NA,"True","u'loud'","'casual'","False","True"
